location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#severity+v_ipc,#period+v_ipc,#affected+num,#affected+pct,#date+start,#date+end
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,1,current,160448,0.2,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,2,current,160448,0.2,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,3,current,258839,0.32,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,4,current,222504,0.28,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,all,current,1174690,1.0,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,3+,current,497095,0.43,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,1,current,338094,0.29,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,2,current,339502,0.29,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,3,current,335698,0.29,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,4,current,161397,0.14,2024-08-01,2025-02-28
HTI,True,True,Nord,,HT03,North,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,all,current,1398174,1.0,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,3+,current,626011,0.44,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,1,current,364132,0.26,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,2,current,408031,0.29,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,3,current,424251,0.3,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,4,current,201760,0.14,2024-08-01,2025-02-28
HTI,True,True,Ouest,,HT01,West,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,all,current,750994,1.0,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,3+,current,331564,0.44,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,1,current,209715,0.28,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,2,current,209715,0.28,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,3,current,203332,0.27,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,4,current,128232,0.17,2024-08-01,2025-02-28
HTI,True,True,Sud-Est,,HT02,South-East,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,all,current,953447,1.0,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,3+,current,457576,0.48,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,1,current,243813,0.26,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,2,current,252059,0.26,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,3,current,308701,0.32,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,4,current,148874,0.16,2024-08-01,2025-02-28
HTI,True,True,Sud,,HT07,South,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,all,current,403313,1.0,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,3+,current,221822,0.55,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,1,current,80663,0.2,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,2,current,100828,0.25,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,3,current,151047,0.37,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,4,current,70775,0.18,2024-08-01,2025-02-28
HTI,True,True,Nippes,,HT10,Nippes,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,all,current,487230,1.0,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,3+,current,211490,0.43,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,1,current,125690,0.26,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,2,current,150051,0.31,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,3,current,142287,0.29,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,4,current,69203,0.14,2024-08-01,2025-02-28
HTI,True,True,Nord-Est,,HT04,North-East,,,1,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,all,current,1933338,1.0,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,3+,current,985088,0.51,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,1,current,436723,0.23,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,2,current,511528,0.26,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,3,current,573973,0.3,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,4,current,405478,0.21,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,5,current,5636,0.0,2024-08-01,2025-02-28
HTI,True,True,ZMPAP,,,,,,1,all,first projection,1933338,1.0,2025-03-01,2025-06-30
HTI,True,True,ZMPAP,,,,,,1,3+,first projection,1005766,0.51,2025-03-01,2025-06-30
HTI,True,True,ZMPAP,,,,,,1,1,first projection,436723,0.23,2025-03-01,2025-06-30
HTI,True,True,ZMPAP,,,,,,1,2,first projection,490849,0.25,2025-03-01,2025-06-30
HTI,True,True,ZMPAP,,,,,,1,3,first projection,589016,0.3,2025-03-01,2025-06-30
HTI,True,True,ZMPAP,,,,,,1,4,first projection,411114,0.21,2025-03-01,2025-06-30
HTI,True,True,ZMPAP,,,,,,1,5,first projection,5636,0.0,2025-03-01,2025-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,all,first projection,1488980,1.0,2024-03-01,2024-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,3+,first projection,787470,0.53,2024-03-01,2024-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,1,first projection,372245,0.25,2024-03-01,2024-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,2,first projection,329265,0.22,2024-03-01,2024-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,3,first projection,541220,0.36,2024-03-01,2024-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,4,first projection,246250,0.17,2024-03-01,2024-06-30
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,all,first projection,707601,1.0,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,3+,first projection,353027,0.49,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,1,first projection,194977,0.28,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,2,first projection,159597,0.23,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,3,first projection,264964,0.37,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,4,first projection,88063,0.12,2024-03-01,2024-06-30
HTI,True,True,Centre,,HT06,Centre,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,all,first projection,343327,1.0,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,3+,first projection,154497,0.45,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,1,first projection,102998,0.3,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,2,first projection,85832,0.25,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,3,first projection,120164,0.35,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,4,first projection,34333,0.1,2024-03-01,2024-06-30
HTI,True,True,Carrefour,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,all,first projection,384124,1.0,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,3+,first projection,230474,0.6,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,1,first projection,76825,0.2,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,2,first projection,76825,0.2,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,3,first projection,153650,0.4,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,4,first projection,76825,0.2,2024-03-01,2024-06-30
HTI,True,True,Cite Soleil,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,all,first projection,78005,1.0,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,3+,first projection,46803,0.6,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,1,first projection,15601,0.2,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,2,first projection,15601,0.2,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,3,first projection,27302,0.35,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,4,first projection,19501,0.25,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,all,first projection,357728,1.0,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,3+,first projection,160978,0.45,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,1,first projection,107318,0.3,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,2,first projection,89432,0.25,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,3,first projection,107318,0.3,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,4,first projection,53659,0.15,2024-03-01,2024-06-30
HTI,True,True,Delmas,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,all,first projection,463892,1.0,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,3+,first projection,281926,0.61,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,1,first projection,94898,0.2,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,2,first projection,87068,0.19,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,3,first projection,156799,0.34,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,4,first projection,125127,0.27,2024-03-01,2024-06-30
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,all,first projection,325672,1.0,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,3+,first projection,147046,0.45,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,1,first projection,89313,0.27,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,2,first projection,89313,0.27,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,3,first projection,98195,0.3,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,4,first projection,48851,0.15,2024-03-01,2024-06-30
HTI,True,True,Nippes,,HT10,Nippes,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,all,first projection,607587,1.0,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,3+,first projection,276045,0.46,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,1,first projection,165771,0.27,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,2,first projection,165771,0.27,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,3,first projection,198781,0.33,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,4,first projection,77264,0.13,2024-03-01,2024-06-30
HTI,True,True,Nord-Ouest,,HT09,North-West,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,all,first projection,393967,1.0,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,3+,first projection,196984,0.5,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,1,first projection,98492,0.25,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,2,first projection,98492,0.25,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,3,first projection,137888,0.35,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,4,first projection,59095,0.15,2024-03-01,2024-06-30
HTI,True,True,Nord-Est,,HT04,North-East,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,all,first projection,798141,1.0,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,3+,first projection,286338,0.36,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,1,first projection,255901,0.32,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,2,first projection,255901,0.32,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,3,first projection,222983,0.28,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,4,first projection,63355,0.08,2024-03-01,2024-06-30
HTI,True,True,Nord,,HT03,North,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,all,first projection,1410811,1.0,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,3+,first projection,754003,0.53,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,1,first projection,352703,0.25,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,2,first projection,304105,0.22,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,3,first projection,443533,0.31,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,4,first projection,310470,0.22,2024-03-01,2024-06-30
HTI,True,True,Ouest,,HT01,West,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,all,first projection,168897,1.0,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,3+,first projection,76004,0.45,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,1,first projection,42224,0.25,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,2,first projection,50669,0.3,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,3,first projection,50669,0.3,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,4,first projection,25335,0.15,2024-03-01,2024-06-30
HTI,True,True,Petion-Ville,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,all,first projection,955459,1.0,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,3+,first projection,573275,0.6,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,1,first projection,191092,0.2,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,2,first projection,191092,0.2,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,3,first projection,334411,0.35,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,4,first projection,238865,0.25,2024-03-01,2024-06-30
HTI,True,True,Port au Prince,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,all,first projection,583787,1.0,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,3+,first projection,262704,0.45,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,1,first projection,175136,0.3,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,2,first projection,145947,0.25,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,3,first projection,185822,0.32,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,4,first projection,76882,0.13,2024-03-01,2024-06-30
HTI,True,True,Sud-Est,,HT02,South-East,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,all,first projection,807223,1.0,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,3+,first projection,361162,0.45,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,1,first projection,230856,0.29,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,2,first projection,215206,0.27,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,3,first projection,264789,0.33,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,4,first projection,96372,0.12,2024-03-01,2024-06-30
HTI,True,True,Sud,,HT07,South,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,all,first projection,31556,1.0,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,3+,first projection,17356,0.55,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,1,first projection,7889,0.25,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,2,first projection,6311,0.2,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,3,first projection,12622,0.4,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,4,first projection,4733,0.15,2024-03-01,2024-06-30
HTI,True,True,Tabarre,,,,,,1,5,first projection,0,0.0,2024-03-01,2024-06-30
HTI,True,True,Croix des Bouquets,,,,,,1,all,current,78005,1.0,2023-08-01,2024-02-29
HTI,True,True,Croix des Bouquets,,,,,,1,3+,current,39003,0.5,2023-08-01,2024-02-29
HTI,True,True,Croix des Bouquets,,,,,,1,1,current,19501,0.25,2023-08-01,2024-02-29
HTI,True,True,Croix des Bouquets,,,,,,1,2,current,19501,0.25,2023-08-01,2024-02-29
HTI,True,True,Croix des Bouquets,,,,,,1,3,current,27302,0.35,2023-08-01,2024-02-29
HTI,True,True,Croix des Bouquets,,,,,,1,4,current,11701,0.15,2023-08-01,2024-02-29
HTI,True,True,Croix des Bouquets,,,,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,all,current,1488980,1.0,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,3+,current,690118,0.46,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,1,current,395148,0.27,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,2,current,403714,0.27,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,3,current,466771,0.31,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,4,current,223347,0.15,2023-08-01,2024-02-29
HTI,True,True,Artibonite,,HT05,Artibonite,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,all,current,707601,1.0,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,3+,current,282267,0.4,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,1,current,230357,0.33,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,2,current,194977,0.28,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,3,current,212280,0.3,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,4,current,69986,0.1,2023-08-01,2024-02-29
HTI,True,True,Centre,,HT06,Centre,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,all,current,343327,1.0,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,3+,current,137331,0.4,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,1,current,102998,0.3,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,2,current,102998,0.3,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,3,current,102998,0.3,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,4,current,34333,0.1,2023-08-01,2024-02-29
HTI,True,True,Carrefour,,,,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,all,current,384124,1.0,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,3+,current,211268,0.55,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,1,current,76825,0.2,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,2,current,96031,0.25,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,3,current,134443,0.35,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,4,current,76825,0.2,2023-08-01,2024-02-29
HTI,True,True,Cite Soleil,,,,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,all,current,357728,1.0,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,3+,current,143091,0.4,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,1,current,107318,0.3,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,2,current,107318,0.3,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,3,current,107318,0.3,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,4,current,35773,0.1,2023-08-01,2024-02-29
HTI,True,True,Delmas,,,,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,all,current,463892,1.0,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,3+,current,268386,0.58,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,1,current,100608,0.22,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,2,current,94898,0.2,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,3,current,148970,0.32,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,4,current,119417,0.26,2023-08-01,2024-02-29
HTI,True,True,Grand-Anse,,HT08,Grande'Anse,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,all,current,325672,1.0,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,3+,current,122374,0.38,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,1,current,97702,0.3,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,2,current,105597,0.32,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,3,current,89806,0.28,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,4,current,32567,0.1,2023-08-01,2024-02-29
HTI,True,True,Nippes,,HT10,Nippes,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,all,current,393967,1.0,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,3+,current,157587,0.4,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,1,current,98492,0.25,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,2,current,137888,0.35,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,3,current,118190,0.3,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,4,current,39397,0.1,2023-08-01,2024-02-29
HTI,True,True,Nord-Est,,HT04,North-East,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,all,current,798141,1.0,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,3+,current,258155,0.32,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,1,current,284084,0.36,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,2,current,255901,0.32,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,3,current,194800,0.24,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,4,current,63355,0.08,2023-08-01,2024-02-29
HTI,True,True,Nord,,HT03,North,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,all,current,1410811,1.0,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,3+,current,633211,0.44,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,1,current,352703,0.25,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,2,current,424897,0.3,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,3,current,387273,0.27,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,4,current,245938,0.17,2023-08-01,2024-02-29
HTI,True,True,Ouest,,HT01,West,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,all,current,168897,1.0,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,3+,current,76004,0.45,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,1,current,42224,0.25,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,2,current,50669,0.3,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,3,current,50669,0.3,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,4,current,25335,0.15,2023-08-01,2024-02-29
HTI,True,True,Petion-Ville,,,,,,1,5,current,0,0.0,2023-08-01,2024-02-29
HTI,True,True,Port au Prince,,,,,,1,all,current,955459,1.0,2023-08-01,2024-02-29
HTI,True,True,Port au Prince,,,,,,1,3+,current,477730,0.5,2023-08-01,2024-02-29
